"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",0,0.702605329553788,21.9207929576079,0.990002718309665,35.9037844724522,0.6,1,5
"CADPH-FluCAT_Ensemble",1,0.499291487392596,25.3403038037714,0.8076792968685,38.948391481558,0.6,1,5
"CADPH-FluCAT_Ensemble",2,0.35932745521939,24.0493044447425,0.669221160242728,34.5336193346496,0.8,1,5
"CADPH-FluCAT_Ensemble",3,0.343808154067712,28.2870686683954,0.801069527702497,44.234412450517,1,1,5
"CEPH-Rtrend_fluH",0,0.813954516797786,7.11172408026756,1.12639418467082,11.0961538461538,0.480769230769231,0.861538461538462,260
"CEPH-Rtrend_fluH",1,0.674770022449536,8.96845484949833,1.2214009178312,14.55,0.523076923076923,0.953846153846154,260
"CEPH-Rtrend_fluH",2,0.626390454688182,10.6003846153846,1.4328027509929,18.0576923076923,0.507692307692308,0.976923076923077,260
"CEPH-Rtrend_fluH",3,0.601887116379201,12.1854615384615,1.54977431182424,20.6230769230769,0.438461538461538,0.95,260
"CFA_Pyrenew-Pyrenew_HE_Flu",0,0.792875865803495,6.33833264418811,1.08281887150527,9.77551020408163,0.43265306122449,0.869387755102041,245
"CFA_Pyrenew-Pyrenew_HE_Flu",1,0.631793092270087,7.72615574977817,1.08282149347388,11.7612244897959,0.493877551020408,0.897959183673469,245
"CFA_Pyrenew-Pyrenew_H_Flu",0,0.971365672692771,7.78649554569654,1.34746029069741,12.2163265306122,0.518367346938776,0.942857142857143,245
"CFA_Pyrenew-Pyrenew_H_Flu",1,0.896890228862298,11.2728333984028,1.53734221370235,17.2224489795918,0.538775510204082,0.955102040816327,245
"CMU-TimeSeries",0,0.90628955688891,7.90749315779945,1.27415683799079,12.530956364985,0.526923076923077,0.969230769230769,260
"CMU-TimeSeries",1,0.663201741685341,8.89491566118843,1.23481462719766,14.7679105218748,0.442307692307692,0.957692307692308,260
"CMU-TimeSeries",2,0.538545155191397,9.19412325997739,1.23857740990702,15.6336898644352,0.446153846153846,0.957692307692308,260
"CMU-TimeSeries",3,0.449213963791485,9.17801533839366,1.15198154454077,15.4057737545653,0.45,0.95,260
"CMU-climate_baseline",0,1.83925792255711,15.9590895707915,2.57125497618096,25.1865384615385,0.673076923076923,0.992307692307692,260
"CMU-climate_baseline",1,1.10983733702757,14.8479257190635,1.89160520515372,22.6682692307692,0.676923076923077,0.996153846153846,260
"CMU-climate_baseline",2,0.827954990482355,14.1080124637681,1.67256204095706,21.1692307692308,0.665384615384615,0.992307692307692,260
"CMU-climate_baseline",3,0.659213597837077,13.4345670011148,1.49272152583622,20.0057692307692,0.684615384615385,0.996153846153846,260
"CU-ensemble",0,0.899948536146504,7.74468227424749,1.08656860525427,10.8413461538462,0.740384615384615,0.985576923076923,208
"CU-ensemble",1,0.641127278171018,8.43968436454849,0.950815599921982,11.4567307692308,0.774038461538462,0.995192307692308,208
"CU-ensemble",2,0.523524800759484,8.83459866220736,0.875993679715042,11.2548076923077,0.846153846153846,0.990384615384615,208
"CU-ensemble",3,0.480892731660505,9.20988085284281,0.867657470111998,11.1634615384615,0.817307692307692,0.995192307692308,208
"FluSight-baseline",0,1,8.65646153846154,1,9.89615384615385,0.726923076923077,1,260
"FluSight-baseline",1,1,13.1337943143813,1,11.9384615384615,0.919230769230769,1,260
"FluSight-baseline",2,1,16.7081505016722,1,12.5923076923077,0.969230769230769,1,260
"FluSight-baseline",3,1,20.0216555183946,1,13.4846153846154,0.969230769230769,1,260
"FluSight-ensemble",0,0.737578257193471,6.46484280936455,1.01814672456696,10.0846153846154,0.688461538461538,0.984615384615385,260
"FluSight-ensemble",1,0.537298566355979,7.19598494983278,0.888487880812795,10.7,0.730769230769231,0.992307692307692,260
"FluSight-ensemble",2,0.445373778434627,7.57802341137124,0.930241354137186,11.8384615384615,0.75,0.996153846153846,260
"FluSight-ensemble",3,0.38665960934668,7.90310033444816,0.889714271073133,11.9692307692308,0.796153846153846,0.992307692307692,260
"FluSight-lop_norm",0,0.782128307343,6.82916387959866,0.982088311769344,9.72307692307692,0.776923076923077,0.996153846153846,260
"FluSight-lop_norm",1,0.576829645314695,7.70416053511706,0.873688232277431,10.5615384615385,0.819230769230769,1,260
"FluSight-lop_norm",2,0.473586677140877,8.03734113712375,0.901963035756071,11.4576923076923,0.811538461538462,1,260
"FluSight-lop_norm",3,0.424906956784536,8.65377926421405,0.893798702320281,12.0346153846154,0.857692307692308,1,260
"FluSight-trained_mean",0,0.815255412238678,7.13461577578931,1.05716492095334,10.4380995320084,0.565384615384615,0.942307692307692,260
"FluSight-trained_mean",1,0.591911388366665,7.9231019548294,0.978844959613516,11.7777034550441,0.580769230769231,0.953846153846154,260
"FluSight-trained_mean",2,0.473527680377901,8.02145279136402,1.00097754554303,12.6096689255823,0.588461538461538,0.95,260
"FluSight-trained_mean",3,0.414188678088826,8.44385467919078,1.00407902382761,13.3979077332114,0.623076923076923,0.953846153846154,260
"FluSight-trained_med",0,0.821811220656439,7.18173880335977,1.07984759835331,10.7029974632603,0.646153846153846,0.973076923076923,260
"FluSight-trained_med",1,0.603548310042887,8.05628792911561,0.985478757969712,11.8444352281001,0.653846153846154,0.980769230769231,260
"FluSight-trained_med",2,0.478408937722743,8.10031105043801,0.971350963806494,12.2940350330818,0.680769230769231,0.988461538461539,260
"FluSight-trained_med",3,0.416209879041162,8.47119024722207,0.94712172633416,12.6236406759442,0.738461538461539,0.992307692307692,260
"Gatech-ensemble_point",0,1.21071413011971,10.4775334448161,1.53787736179101,15.1346153846154,0.630769230769231,0.992307692307692,260
"Gatech-ensemble_point",1,1.30893531941393,17.1914397993311,2.39864512594512,28.2807692307692,0.415384615384615,0.980769230769231,260
"Gatech-ensemble_point",2,0.644842463656815,10.9054364548495,1.40191330278993,17.5884615384615,0.634615384615385,0.976923076923077,260
"Gatech-ensemble_point",3,0.662640823275571,13.4415852842809,1.6465836286285,21.9961538461538,0.446153846153846,0.961538461538462,260
"Gatech-ensemble_prob",0,0.818194719334578,7.10829264214047,1.12033419051685,11.0230769230769,0.596153846153846,0.973076923076923,260
"Gatech-ensemble_prob",1,0.667119895644703,8.90989464882943,1.16066141888594,13.9038461538462,0.611538461538462,0.973076923076923,260
"Gatech-ensemble_prob",2,0.644842463656815,10.9054364548495,1.40191330278993,17.5884615384615,0.634615384615385,0.976923076923077,260
"Gatech-ensemble_prob",3,0.662640823275571,13.4415852842809,1.6465836286285,21.9961538461538,0.446153846153846,0.961538461538462,260
"Google_SAI-FluBoostQR",0,0.800023552148322,6.87819612000319,1.10718317314794,10.6822344322344,0.4375,0.932692307692308,208
"Google_SAI-FluBoostQR",1,0.569900875801974,7.48229594680682,1.00486169232841,11.8690476190476,0.447115384615385,0.961538461538462,208
"Google_SAI-FluBoostQR",2,0.501567455327853,8.25722890786749,1.1469715973977,14.0446428571429,0.548076923076923,0.980769230769231,208
"Google_SAI-FluBoostQR",3,0.420887635223076,8.4855283982322,1.07685181275213,14.220695970696,0.581730769230769,0.995192307692308,208
"ISU_NiemiLab-GPE",0,1.06765949397252,9.28994486530702,1.16058966715864,11.3332679281535,0.807692307692308,0.974358974358974,156
"ISU_NiemiLab-GPE",1,0.783528265335028,10.375323550433,1.10541098190156,12.8953378942407,0.75,0.974358974358974,156
"ISU_NiemiLab-GPE",2,0.594323792786055,10.5471585410081,1.06607707863062,14.0581881401419,0.711538461538462,0.980769230769231,156
"ISU_NiemiLab-GPE",3,0.535649473043719,11.3604149853197,1.10880146015767,15.1674704607384,0.717948717948718,0.974358974358974,156
"JHUAPL-DMD",0,2.21938061509388,19.8237409223048,1.9293118832535,19.4139978301923,0.971153846153846,1,104
"JHUAPL-DMD",1,1.37359961122301,18.9876789089158,1.54337968217737,19.034959368125,0.961538461538462,1,104
"JHUAPL-DMD",2,1.04085066418218,18.3679362565115,1.52315640631946,20.0121011152115,0.961538461538462,1,104
"JHUAPL-DMD",3,0.870225852537815,19.6686086169997,1.60005970417979,23.9691684365577,0.961538461538462,1,104
"JHU_CSSE-CSSE_Ensemble",0,0.923628393324377,6.98170715601023,1.29516086883031,10.9624183006536,0.598039215686274,0.980392156862745,102
"JHU_CSSE-CSSE_Ensemble",1,0.678592510446259,7.75039778346121,1.12779525152603,11.2826797385621,0.852941176470588,1,102
"JHU_CSSE-CSSE_Ensemble",2,0.59487742493082,8.86090011196363,1.0696247677538,11.6102941176471,0.92156862745098,1,102
"JHU_CSSE-CSSE_Ensemble",3,0.669206584687995,12.2691435919295,1.02230409862391,12.4558823529412,0.990196078431373,1,102
"LUcompUncertLab-chimera",0,1.27659584438461,10.163897826087,1.71903668993652,15.425,0.38,0.81,200
"LUcompUncertLab-chimera",1,0.969825093573702,12.3286057971014,1.61832595820301,18.3066666666667,0.3,0.746666666666667,150
"LUcompUncertLab-chimera",2,0.660345903291398,11.7175043478261,1.37994268883535,18.1,0.26,0.82,50
"LosAlamos_NAU-CModel_Flu",0,1.50679377444147,13.8677552257525,2.07184057504706,21.3461538461538,0.442307692307692,0.932692307692308,104
"LosAlamos_NAU-CModel_Flu",1,0.908795622949849,13.0759018394649,1.52675472115558,19.2403846153846,0.480769230769231,0.865384615384615,104
"LosAlamos_NAU-CModel_Flu",2,0.62006790134529,11.4002128135451,1.24266531371883,16.8365384615385,0.442307692307692,0.875,104
"LosAlamos_NAU-CModel_Flu",3,0.490937328306528,11.5399809782609,1.10476382838217,16.9134615384615,0.442307692307692,0.875,104
"MIGHTE-Joint",0,0.946410270453106,7.69107859531773,1.05444400667277,9.85897435897436,0.717948717948718,0.961538461538462,156
"MIGHTE-Joint",1,0.740176895687251,9.17672519509476,0.893842047282696,10.1666666666667,0.782051282051282,0.974358974358974,156
"MIGHTE-Joint",2,0.666599295183968,10.4259364548495,0.789307281940765,9.41025641025641,0.717948717948718,0.967948717948718,156
"MIGHTE-Joint",3,0.616615146701796,10.9922017837235,0.85949910535685,10.474358974359,0.737179487179487,0.923076923076923,156
"MIGHTE-Nsemble",0,1.01052655056921,8.72985785953177,1.2071516207375,11.9326923076923,0.605769230769231,0.961538461538462,208
"MIGHTE-Nsemble",1,0.749730860637911,9.76560200668896,0.969784079904195,11.4951923076923,0.682692307692308,0.947115384615385,208
"MIGHTE-Nsemble",2,0.6532167282685,10.8680204849498,0.954835526796991,11.9519230769231,0.6875,0.942307692307692,208
"MIGHTE-Nsemble",3,0.593621554379807,11.1917788461538,0.988395482677515,12.5625,0.701923076923077,0.894230769230769,208
"MOBS-GLEAM_FLUH",0,1.24667568085455,9.22756731103679,1.69838983614531,14.0857128205128,0.312820512820513,0.758974358974359,195
"MOBS-GLEAM_FLUH",1,0.810979430102981,9.26936630769231,1.35646254222803,13.7639333333333,0.261538461538462,0.707692307692308,195
"MOBS-GLEAM_FLUH",2,0.617752862685823,9.18252045039019,1.21272391162365,13.2782666666667,0.235897435897436,0.702564102564103,195
"MOBS-GLEAM_FLUH",3,0.524284088078722,9.05079700780379,1.1414411706826,12.8991128205128,0.235897435897436,0.666666666666667,195
"NEU_ISI-AdaptiveEnsemble",0,0.85594947733906,6.99820384889522,1.2597942428369,11.672131147541,0.438524590163934,0.868852459016393,244
"NEU_ISI-AdaptiveEnsemble",1,0.613850003034842,7.78106379187455,1.11390779772129,12.6598360655738,0.426229508196721,0.766393442622951,244
"NEU_ISI-AdaptiveEnsemble",2,0.516233906558337,8.43688186209925,1.16872787287113,14.0858585858586,0.368686868686869,0.757575757575758,198
"NEU_ISI-AdaptiveEnsemble",3,0.47033954010664,9.1482,1.18063861940599,15.0266666666667,0.346666666666667,0.713333333333333,150
"NEU_ISI-FluBcast",0,0.853093474424095,6.32433524973051,1.19939424176326,10.0165289256198,0.466942148760331,0.880165289256198,242
"NEU_ISI-FluBcast",1,0.552773947213875,6.30845310815667,1.00725851145262,10.2314049586777,0.495867768595041,0.826446280991736,242
"NEU_ISI-FluBcast",2,0.456340969806149,6.80241825368308,0.991824541329998,10.8801652892562,0.454545454545455,0.752066115702479,242
"NEU_ISI-FluBcast",3,0.408880215339759,7.09187387711103,0.995866573736684,11.2933884297521,0.400826446280992,0.71900826446281,242
"NIH-Flu_ARIMA",0,1.01423229988968,8.90283444816053,1.19838463890056,11.8807692307692,0.238461538461538,0.576923076923077,260
"NIH-Flu_ARIMA",1,0.67945182742187,9.15632441471572,1.08688921633475,13.0923076923077,0.273076923076923,0.673076923076923,260
"NIH-Flu_ARIMA",2,0.49723496297216,8.47578093645485,0.995463771996724,12.6269230769231,0.346153846153846,0.776923076923077,260
"NIH-Flu_ARIMA",3,0.410576762699375,8.4045016722408,0.935963135696929,12.6461538461538,0.376923076923077,0.865384615384615,260
"OHT_JHU-nbxd",0,0.823394435999129,6.75881025641026,1.02078820898586,9.47608974358974,0.634615384615385,0.955128205128205,156
"OHT_JHU-nbxd",1,0.563784341170374,7.53416240245262,0.971181652261606,11.6148717948718,0.608974358974359,0.955128205128205,156
"OHT_JHU-nbxd",2,0.472239372688724,7.87011485507246,1.04736987818482,12.9169230769231,0.538461538461538,0.942307692307692,156
"OHT_JHU-nbxd",3,0.424460885899585,8.67760030657748,1.09197993774404,14.4862820512821,0.480769230769231,0.923076923076923,156
"PSI-PROF",0,0.856843869000728,7.56667627090301,1.04214879231747,10.4059230769231,0.65,0.969230769230769,260
"PSI-PROF",1,0.613526961904123,8.21689265886288,1.00181434182146,11.9856538461538,0.657692307692308,0.961538461538462,260
"PSI-PROF",2,0.509837156827677,8.67074448160535,1.04966405496067,13.2132307692308,0.673076923076923,0.934615384615385,260
"PSI-PROF",3,0.460221434953918,9.35496048494983,1.06039369003226,14.0462692307692,0.703846153846154,0.911538461538462,260
"PSI-PROF_beta",0,0.883061576277894,7.76182784280936,1.01014546566114,10.0624615384615,0.680769230769231,0.973076923076923,260
"PSI-PROF_beta",1,0.64239942636726,8.61833891304348,0.982249048111951,11.8635769230769,0.646153846153846,0.95,260
"PSI-PROF_beta",2,0.521966052927737,8.8516714548495,0.989607363774883,12.4461538461538,0.642307692307692,0.930769230769231,260
"PSI-PROF_beta",3,0.474926211467901,9.674137090301,1.05412699579194,14.0253076923077,0.580769230769231,0.930769230769231,260
"SigSci-TSENS",0,1.13674212092177,8.9923930717568,1.26395985333318,11.390243902439,0.91869918699187,1,246
"SigSci-TSENS",1,0.943631846211602,11.4959420289855,1.19756785761533,13.1463414634146,0.955284552845528,1,246
"SigSci-TSENS",2,0.831068537653699,13.0583439377872,1.11939144582974,13.0894308943089,0.971544715447154,1,246
"SigSci-TSENS",3,0.780659087882236,14.4274284199364,1.0415173334361,12.8536585365854,0.979674796747967,1,246
"Stevens-ILIForecast",0,3.07737607429117,25.5664882943144,2.76268991393611,26.6923076923077,0.0288461538461538,0.115384615384615,104
"Stevens-ILIForecast",1,2.2587384282898,29.0276086956522,2.50790088150344,30.1057692307692,0.0769230769230769,0.105769230769231,104
"Stevens-ILIForecast",2,1.68772192202695,25.1851672240803,2.32485199956799,26.125,0.0192307692307692,0.0673076923076923,104
"Stevens-ILIForecast",3,1.33162631821209,24.2641973244147,2.06160200645572,25.2788461538462,0.0384615384615385,0.0673076923076923,104
"UGA_CEID-Walk",0,0.900007129353536,7.86844746153846,1.07172297976319,10.6494769230769,0.719230769230769,0.961538461538462,260
"UGA_CEID-Walk",1,0.71815840968689,9.55721886622074,1.08353272161952,12.9515192307692,0.753846153846154,0.976923076923077,260
"UGA_CEID-Walk",2,0.612315542402894,10.3239526237458,1.03806225287969,13.0283538461538,0.834615384615385,1,260
"UGA_CEID-Walk",3,0.554126829615881,11.2681201120401,1.00468337746346,13.4969615384615,0.857692307692308,0.992307692307692,260
"UGA_flucast-Copycat",0,0.801589139265032,7.03694147157191,1.10915975627271,10.9423076923077,0.476923076923077,0.888461538461538,260
"UGA_flucast-Copycat",1,0.563462503886077,7.55947324414716,0.980603132674137,11.8038461538462,0.438461538461538,0.880769230769231,260
"UGA_flucast-Copycat",2,0.420588045432021,7.1631906354515,0.86835129542647,11.0346153846154,0.503846153846154,0.880769230769231,260
"UGA_flucast-Copycat",3,0.362321701757742,7.45926254180602,0.850078812932579,11.5038461538462,0.496153846153846,0.915384615384615,260
"UGA_flucast-INFLAenza",0,0.725271511135469,6.33731184782609,1.03608258438504,10.2307692307692,0.561538461538462,0.961538461538462,260
"UGA_flucast-INFLAenza",1,0.519781165053295,6.95026510869565,0.934961587934562,11.2788461538462,0.542307692307692,0.973076923076923,260
"UGA_flucast-INFLAenza",2,0.418014513110587,7.11093795150502,0.949685721902817,12.0557692307692,0.542307692307692,0.976923076923077,260
"UGA_flucast-INFLAenza",3,0.362551215796661,7.38889346153846,0.934804618866709,12.5461538461538,0.557692307692308,0.980769230769231,260
"UGA_flucast-Scenariocast",0,1.00518676679922,8.7481237458194,1.39019910371125,13.6692307692308,0.615384615384615,0.961538461538462,260
"UGA_flucast-Scenariocast",1,0.701227060186256,9.37571070234114,1.24559298779351,14.9307692307692,0.515384615384615,0.938461538461538,260
"UGA_flucast-Scenariocast",2,0.552225430328375,9.37629598662207,1.21425131519867,15.2923076923077,0.526923076923077,0.911538461538462,260
"UGA_flucast-Scenariocast",3,0.474333678848539,9.68979431438127,1.16332772020037,15.5576923076923,0.507692307692308,0.919230769230769,260
"UGuelph-CompositeCurve",0,0.965678842894294,8.75366638795987,1.09541056278089,11.1201923076923,0.173076923076923,0.423076923076923,208
"UGuelph-CompositeCurve",1,0.680424204887018,9.13237040133779,0.95434480627357,11.3605769230769,0.115384615384615,0.326923076923077,208
"UGuelph-CompositeCurve",2,0.536610117046307,9.55963210702341,0.916001957046086,12.0769230769231,0.168269230769231,0.375,208
"UGuelph-CompositeCurve",3,0.439192371287819,9.3464987458194,0.844312093797557,11.6730769230769,0.197115384615385,0.389423076923077,208
"UI_CompEpi-EpiGen",0,1.54389311902879,12.225462915601,1.79971942473652,16.1843137254902,0.945098039215686,1,255
"UI_CompEpi-EpiGen",1,1.08243499581485,13.1958380221654,1.57613523298055,17.1411764705882,0.96078431372549,1,255
"UI_CompEpi-EpiGen",2,0.893258085860767,13.9513043478261,1.40443007613101,16.156862745098,0.968627450980392,1,255
"UI_CompEpi-EpiGen",3,0.805084282902297,14.7840835464621,1.25632687595293,15.1725490196078,0.968627450980392,0.996078431372549,255
"UM-DeepOutbreak",0,1.64947748100542,14.2349176411986,1.84829115913825,18.7397902920985,0.817307692307692,1,208
"UM-DeepOutbreak",1,1.29328571139181,16.9726091727254,1.51069513345328,18.2920306172723,0.899038461538462,1,208
"UM-DeepOutbreak",2,1.15192750203617,19.2111135377415,1.70701784519668,21.510052195392,0.894230769230769,1,208
"UM-DeepOutbreak",3,1.15867562753224,21.8777100183583,1.69803505206741,21.6719259773739,0.961538461538462,1,208
"UMass-AR2",0,0.883085912087068,7.68462311458856,1.24670427966757,12.2463038540431,0.55,0.969230769230769,260
"UMass-AR2",1,0.706481297334424,9.35681089722821,1.11987878631056,13.3167243759376,0.765384615384615,0.992307692307692,260
"UMass-AR2",2,0.66555158412173,11.19032438559,1.12089551336536,14.0861026522771,0.803846153846154,1,260
"UMass-AR2",3,0.685873737345615,13.8151483664806,1.2634072416705,16.8408257388377,0.792307692307692,1,260
"UMass-flusion",0,0.776046969441482,6.82434999869902,1.07372540797037,10.6276662130313,0.469230769230769,0.953846153846154,260
"UMass-flusion",1,0.530367306664981,7.17460254083,0.909733542204439,11.0609572403263,0.573076923076923,0.976923076923077,260
"UMass-flusion",2,0.417070894505426,7.17832272987993,0.842607078721625,10.8958382484397,0.661538461538462,0.992307692307692,260
"UMass-flusion",3,0.393794376774763,8.12394380318715,0.875290455117704,11.944530672973,0.711538461538462,0.992307692307692,260
"UMass-trends_ensemble",0,0.852405410563368,7.47774581939799,1.07727089078746,10.6634615384615,0.515384615384615,0.761538461538461,260
"UMass-trends_ensemble",1,0.576981003843118,7.71398494983278,0.953403001815301,11.4884615384615,0.523076923076923,0.857692307692308,260
"UMass-trends_ensemble",2,0.445515435859321,7.57145401337793,0.876937509463429,11.1480769230769,0.592307692307692,0.942307692307692,260
"UMass-trends_ensemble",3,0.384927608304723,7.85614214046823,0.871184832439439,11.6923076923077,0.653846153846154,0.953846153846154,260
"UNC_IDD-InfluPaint",0,1.10706586200973,8.78166337446378,1.20841104604649,10.8983319317899,0.137254901960784,0.470588235294118,255
"UNC_IDD-InfluPaint",1,0.964803373034235,11.7360229905553,1.30269290217958,14.1985485606985,0.0980392156862745,0.380392156862745,255
"UNC_IDD-InfluPaint",2,0.952944272979548,14.8730691848899,1.52605229211928,17.6356315204623,0.0588235294117647,0.305882352941176,255
"UNC_IDD-InfluPaint",3,0.963748189058086,17.5745172493242,1.69100557759681,20.377102813448,0.0274509803921569,0.286274509803922,255
"UVAFluX-CESGCN",0,0.993936291978908,8.77199742394783,1.13783229978271,11.3051964603938,0.211538461538462,0.496153846153846,260
"UVAFluX-CESGCN",1,0.870555389656066,11.8288293000613,1.18007445276847,14.303308105698,0.130769230769231,0.315384615384615,260
"UVAFluX-CESGCN",2,0.81160769385011,14.3348194430467,1.20881162371371,15.8689915184791,0.0961538461538462,0.180769230769231,260
"UVAFluX-CESGCN",3,0.87907548101907,18.4144172237728,1.3945353453154,19.2278941585467,0.0269230769230769,0.0653846153846154,260
"UVAFluX-Ensemble",0,1.16439870061353,10.093143812709,1.62398002520249,15.9923076923077,0.823076923076923,0.988461538461539,260
"UVAFluX-Ensemble",1,0.858864013771569,11.3783712374582,1.53679048275642,18.2538461538462,0.880769230769231,0.988461538461539,260
"UVAFluX-Ensemble",2,0.725032894697455,12.2078093645485,1.5167429533114,19.0538461538462,0.853846153846154,0.992307692307692,260
"UVAFluX-Ensemble",3,0.658697278351476,13.3293143812709,1.45462975781282,19.4384615384615,0.861538461538462,0.996153846153846,260
"UVAFluX-OptimWISE",0,0.887660605362773,7.74718394648829,1.23051514995822,12.15,0.653846153846154,0.942307692307692,260
"UVAFluX-OptimWISE",1,0.589604616027884,7.87721906354515,0.996417159902659,11.9653846153846,0.619230769230769,0.926923076923077,260
"UVAFluX-OptimWISE",2,0.439330432400114,7.44339130434783,0.929639040547603,11.6923076923077,0.561538461538462,0.930769230769231,260
"UVAFluX-OptimWISE",3,0.410208899140775,8.38442140468227,0.933871625682069,12.5346153846154,0.519230769230769,0.884615384615385,260
"VTSanghani-PRIME",0,1.16443343474583,10.0583227424749,1.43510864416089,14.0653846153846,0.673076923076923,0.973076923076923,260
"VTSanghani-PRIME",1,0.77126279109122,10.2564698996656,1.20008105719731,14.3923076923077,0.7,0.976923076923077,260
"VTSanghani-PRIME",2,0.595584426541464,10.1246672240803,1.16043285486993,14.7115384615385,0.726923076923077,0.973076923076923,260
"VTSanghani-PRIME",3,0.517530477798325,10.4910785953177,1.12278546652971,15.0307692307692,0.757692307692308,0.976923076923077,260
"fjordhest-ensemble",0,0.964551130584376,8.3003511548913,1.31159708070311,12.748046875,0.62109375,0.98046875,256
"fjordhest-ensemble",1,0.703187564220721,9.19748264266304,1.21506987784048,14.3407421875,0.6875,0.9765625,256
"fjordhest-ensemble",2,0.577630866393998,9.67775854279891,1.20852393374929,15.0579296875,0.71875,0.984375,256
"fjordhest-ensemble",3,0.529350600333002,10.6984901324728,1.22686858603286,16.26203125,0.70703125,0.97265625,256
